id,listing_url,name,description,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28541638,https://www.airbnb.com/rooms/28541638,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,15388711,Bernhard,2014-05-11,"Munich, Germany",within an hour,100%,97%,t,Thalkirchen - Obersendling - Forstenried - Fürstenried - Solin,6,9,t,"Munich, Bayern, Germany",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07584282287282,11.527489253110897,Private room in home,Private room,1,1 shared bath,1,$49.00,1,1125,31,2018-09-24,2023-11-30,5.0,5.0,4.84,4.97,5.0,4.9,4.87,f,4,0,4,0,0.48
886703209327757757,https://www.airbnb.com/rooms/886703209327757757,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,376961462,Vonder,2020-11-25,,within an hour,94%,96%,f,,85,95,t,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire rental unit,Entire home/apt,1,1 bath,1,$90.00,6,180,3,2023-06-10,2023-09-16,5.0,5.0,5.0,4.67,5.0,4.33,4.67,t,76,76,0,0,0.45
906642379246699936,https://www.airbnb.com/rooms/906642379246699936,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,,148908905,Delisabel,2017-09-03,"Munich, Germany",within an hour,100%,100%,f,,1,2,t,"Munich, Bayern, Germany",Moosach,48.18427,11.53485,Private room in rental unit,Private room,2,1 shared bath,1,$56.00,2,28,12,2023-07-03,2023-12-21,4.67,4.67,4.5,4.67,4.67,4.58,4.58,f,1,0,1,0,2.03
697557243386990316,https://www.airbnb.com/rooms/697557243386990316,Rental unit in Munich · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,,455998190,Swetlana,2022-04-25,"Munich, Germany",a few days or more,0%,9%,f,,1,2,t,,Moosach,48.18799,11.52547,Private room in rental unit,Private room,1,1 shared bath,1,$40.00,14,1125,4,2022-09-27,2022-10-30,4.0,4.0,4.0,4.0,4.5,3.75,3.5,f,1,0,1,0,0.26
625839957237364688,https://www.airbnb.com/rooms/625839957237364688,Serviced apartment in Munich · ★4.62 · 1 bedroom · 1 bed · 1 bath,,259364546,Numa Stark,2019-05-02,"Munich, Germany",within an hour,99%,100%,f,,6,6,t,"Munich, Bayern, Germany",Ramersdorf-Perlach,48.120655,11.607098,Entire serviced apartment,Entire home/apt,1,1 bath,1,$76.00,1,365,13,2022-06-10,2023-11-13,4.62,4.77,4.31,4.77,4.62,4.62,4.46,t,6,6,0,0,0.69
8529060,https://www.airbnb.com/rooms/8529060,Rental unit in Munich · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,,20201460,Julia,2014-08-18,"Munich, Germany",within a few hours,90%,85%,t,Münchner Freiheit,2,2,t,"Munich, Bayern, Germany",Schwabing-Freimann,48.15893,11.58623,Private room in rental unit,Private room,2,1.5 shared baths,1,$70.00,3,1125,111,2015-10-07,2023-10-27,4.95,4.97,5.0,4.99,4.97,4.86,4.91,f,2,0,2,0,1.11
1035572947127437340,https://www.airbnb.com/rooms/1035572947127437340,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,,5751070,Antonia,2013-04-03,"Munich, Germany",,,,f,,1,1,t,,Ramersdorf-Perlach,48.11747,11.62285,Entire rental unit,Entire home/apt,2,1 bath,1,$105.00,7,14,0,,,,,,,,,,f,1,1,0,0,
46479716,https://www.airbnb.com/rooms/46479716,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,9205991,Uli,2013-10-03,"Munich, Germany",within a few hours,100%,47%,f,,2,2,t,"Munich, Bayern, Germany",Au-Haidhausen,48.13012,11.60751,Entire condo,Entire home/apt,2,1 bath,1,$119.00,7,120,3,2022-03-31,2023-04-21,5.0,5.0,4.67,5.0,5.0,5.0,5.0,f,1,1,0,0,0.14
46024980,https://www.airbnb.com/rooms/46024980,Hotel in Munich · ★4.43 · 1 bedroom · 1 bed · 1 private bath,,364189334,Rilano 24|7 Hotel München,2020-08-24,,within a day,70%,27%,f,,4,23,t,"Munich, Bayern, Germany",Schwabing-Freimann,48.18426,11.59526,Room in hotel,Private room,2,1 private bath,1,$69.00,7,180,7,2020-12-31,2021-12-31,4.43,5.0,4.86,4.43,4.43,4.71,5.0,f,4,0,4,0,0.19
14603726,https://www.airbnb.com/rooms/14603726,Rental unit in Munich · ★4.77 · 1 bedroom · 3 beds · 1 shared bath,,13921310,Florian,2014-04-05,Switzerland,within an hour,100%,97%,t,Schwabing - West,2,3,t,"Munich, Bavaria, Germany",Schwabing-West,48.16084,11.56906,Private room in rental unit,Private room,6,1 shared bath,3,$71.00,4,1125,81,2016-09-18,2023-10-11,4.77,4.73,4.95,4.91,4.9,4.81,4.63,f,2,0,2,0,0.91
980528232845671355,https://www.airbnb.com/rooms/980528232845671355,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,,240798635,Ahmad,2019-02-03,"Munich, Germany",within an hour,100%,100%,f,,1,1,t,,Laim,48.12731132326155,11.511003747582436,Entire rental unit,Entire home/apt,4,1 bath,2,$110.00,1,30,8,2023-09-28,2023-11-30,5.0,5.0,5.0,5.0,5.0,4.63,4.63,f,1,1,0,0,2.67
1022387015860435384,https://www.airbnb.com/rooms/1022387015860435384,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1.5 baths,,543067904,Zeno,2023-10-23,,within a day,100%,100%,f,,1,1,t,,Neuhausen-Nymphenburg,48.159849002118364,11.5223515308418,Entire rental unit,Entire home/apt,4,1.5 baths,1,$112.00,3,365,0,,,,,,,,,,t,1,1,0,0,
934556076954386567,https://www.airbnb.com/rooms/934556076954386567,Rental unit in Munich · ★4.67 · 1 bedroom · 2 beds · 1 bath,,525407974,Mumin,2023-07-13,"Munich, Germany",a few days or more,33%,24%,f,,2,6,t,,Neuhausen-Nymphenburg,48.15238616358607,11.524118408560755,Entire rental unit,Entire home/apt,3,1 bath,2,$66.00,1,365,12,2023-08-22,2023-12-22,4.67,4.58,4.5,4.83,4.92,4.75,4.67,f,2,1,1,0,2.83
682422826489511023,https://www.airbnb.com/rooms/682422826489511023,casa particular in Munich · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,,265401840,Giuseppe,2019-05-31,"Munich, Germany",within an hour,100%,96%,f,,2,4,t,,Maxvorstadt,48.1505482,11.5580708,Private room in casa particular,Private room,2,1 shared bath,1,$51.00,1,365,35,2022-08-07,2023-12-10,4.74,4.77,4.91,4.86,4.83,4.8,4.51,f,2,0,2,0,2.07
50253250,https://www.airbnb.com/rooms/50253250,Condo in Munich · ★5.0 · Studio · 1 bed · 1 bath,,21990727,Ena,2014-10-01,"Munich, Germany",within a day,100%,20%,f,,2,2,t,"Munich, Bayern, Germany",Au-Haidhausen,48.12778,11.59383,Entire condo,Entire home/apt,2,1 bath,1,$115.00,11,15,32,2021-07-13,2023-10-06,5.0,4.97,4.91,4.91,4.94,4.97,4.78,f,1,1,0,0,1.07
690466200390526386,https://www.airbnb.com/rooms/690466200390526386,Condo in Munich · ★4.83 · 1 bedroom · 2 beds · 1 bath,,45434344,Lisa,2015-09-30,"Munich, Germany",,,14%,f,,1,1,t,"Munich, Bayern, Germany",Au-Haidhausen,48.12562,11.59206,Entire condo,Entire home/apt,4,1 bath,2,$294.00,1,60,6,2022-09-21,2022-11-14,4.83,5.0,5.0,4.83,5.0,4.83,4.83,f,1,1,0,0,0.39
33626825,https://www.airbnb.com/rooms/33626825,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,218558038,Laura,2018-10-03,,,,0%,f,Berg am Laim,1,1,t,"Munich, Bayern, Germany",Berg am Laim,48.12233,11.61714,Entire rental unit,Entire home/apt,1,1 bath,1,$95.00,7,14,1,2019-05-17,2019-05-17,4.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.02
21101183,https://www.airbnb.com/rooms/21101183,Rental unit in Munich · ★4.63 · 1 bedroom · 1 bath,,152139418,Sam,2017-09-26,"Munich, Germany",,,,f,Schwabing - Ost,1,2,t,"Munich, Bayern, Germany",Schwabing-Freimann,48.17548,11.58673,Entire rental unit,Entire home/apt,2,1 bath,,$70.00,7,90,8,2018-10-29,2022-07-22,4.63,4.75,4.25,4.88,4.88,4.75,4.5,f,1,1,0,0,0.13
759516,https://www.airbnb.com/rooms/759516,Condo in Munich · ★4.90 · 1 bedroom · 1 bed · 1 bath,,4003331,Barbara,2012-10-29,"Munich, Germany",within a few hours,100%,81%,f,,1,3,t,"Munich, Bavaria, Germany",Schwabing-West,48.17163,11.56143,Entire condo,Entire home/apt,2,1 bath,1,$98.00,4,90,10,2023-05-21,2023-10-18,4.9,4.9,4.8,5.0,5.0,4.9,4.7,f,1,1,0,0,1.36
7597308,https://www.airbnb.com/rooms/7597308,Rental unit in Munich · ★4.91 · 1 bedroom · 1 bed · 1 bath,,2447491,Burak,2012-05-23,"Munich, Germany",within a few hours,100%,100%,t,Altstadt - Lehel,1,1,t,"Munich, Bayern, Germany",Altstadt-Lehel,48.13505,11.57299,Entire rental unit,Entire home/apt,2,1 bath,1,$271.00,3,1125,69,2015-09-11,2023-12-07,4.91,4.97,4.9,4.94,5.0,5.0,4.8,f,1,1,0,0,0.68
977330748430883641,https://www.airbnb.com/rooms/977330748430883641,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,37960860,Lorenzo,2015-07-09,"Munich, Germany",within a day,67%,40%,f,,1,1,t,,Ludwigsvorstadt-Isarvorstadt,48.127059789197325,11.554364901043908,Entire rental unit,Entire home/apt,2,1 bath,1,$100.00,4,15,0,,,,,,,,,,f,1,1,0,0,
199797,https://www.airbnb.com/rooms/199797,Rental unit in Munich · ★4.75 · 1 bedroom · 2 beds · 1 bath,,976495,Brigitte,2011-08-16,"Munich, Germany",within a day,100%,75%,t,Schwabing - Ost,1,1,t,,Schwabing-Freimann,48.16618,11.58973,Entire rental unit,Entire home/apt,2,1 bath,2,$95.00,3,1125,52,2011-10-04,2023-10-01,4.75,4.75,4.79,4.9,4.87,4.85,4.48,f,1,1,0,0,0.35
688294502317227946,https://www.airbnb.com/rooms/688294502317227946,Condo in Munich · ★4.60 · 1 bedroom · 1 bed · 1 private bath,,57575312,Evelina,2016-02-05,,,,100%,f,,1,1,t,,Laim,48.13548,11.50835,Private room in condo,Private room,1,1 private bath,1,$72.00,3,6,10,2022-08-13,2023-09-25,4.6,4.6,4.5,4.5,4.6,4.5,4.6,f,1,0,1,0,0.60
638216578651062262,https://www.airbnb.com/rooms/638216578651062262,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,434236290,Florian,2021-12-01,"Taufkirchen, Germany",a few days or more,6%,14%,f,,1,1,t,,Neuhausen-Nymphenburg,48.153526,11.523548,Private room in rental unit,Private room,1,1 shared bath,1,$31.00,30,365,11,2022-06-30,2023-12-07,5.0,5.0,5.0,4.91,5.0,4.91,5.0,f,1,0,1,0,0.61
636026370913292143,https://www.airbnb.com/rooms/636026370913292143,Rental unit in Munich · ★4.33 · 1 bedroom · 1 bed · 1 bath,,53968584,Nici,2016-01-09,"Munich, Germany",within an hour,100%,92%,f,,1,1,t,"Munich, Bayern, Germany",Schwabing-West,48.17117,11.56611,Entire rental unit,Entire home/apt,2,1 bath,1,$42.00,2,16,6,2022-06-18,2023-12-03,4.33,4.83,4.17,5.0,5.0,4.67,4.5,f,1,1,0,0,0.32
18744501,https://www.airbnb.com/rooms/18744501,Rental unit in Munich · ★4.94 · 2 bedrooms · 3 beds · 1 bath,,129635321,Sylvia,2017-05-09,"Munich, Germany",within an hour,100%,100%,t,Schwabing - West,1,2,t,"Munich, Bayern, Germany",Schwabing-West,48.15907669067383,11.569462776184082,Entire rental unit,Entire home/apt,5,1 bath,3,$227.00,1,1125,82,2017-06-16,2023-10-10,4.94,4.91,4.91,4.99,4.95,4.88,4.75,t,1,1,0,0,1.03
42820840,https://www.airbnb.com/rooms/42820840,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 bath,,249602552,Boardinghouse  Amalienburg,2019-03-18,"Munich, Germany",within a few hours,100%,67%,t,Pasing - Obermenzing,9,9,t,"Munich, Bayern, Germany",Allach-Untermenzing,48.19016,11.46339,Entire rental unit,Entire home/apt,1,1 bath,1,$50.00,4,1125,14,2020-07-13,2023-10-31,4.93,4.86,4.93,4.93,5.0,4.71,4.64,f,9,3,6,0,0.33
647870573246439944,https://www.airbnb.com/rooms/647870573246439944,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,102407770,Max,2016-11-03,"Munich, Germany",within a few hours,100%,81%,t,Maxvorstadt,4,4,t,"Munich, Bayern, Germany",Maxvorstadt,48.1537739,11.5755212,Entire rental unit,Entire home/apt,2,1 bath,1,$229.00,20,365,6,2023-01-31,2023-11-07,5.0,4.67,5.0,5.0,5.0,5.0,3.83,f,4,4,0,0,0.55
937451139272155979,https://www.airbnb.com/rooms/937451139272155979,Rental unit in Munich · 1 bedroom · 1 bed · 2 shared baths,,203702174,Puje,2018-07-20,"Munich, Germany",within a few hours,100%,9%,f,,1,4,t,"Munich, Bayern, Germany",Ludwigsvorstadt-Isarvorstadt,48.13759,11.55779,Private room in rental unit,Private room,2,2 shared baths,1,$60.00,15,365,1,2023-09-21,2023-09-21,5.0,5.0,5.0,5.0,5.0,2.0,4.0,f,1,0,1,0,0.31
28651800,https://www.airbnb.com/rooms/28651800,Rental unit in Munich · ★4.0 · 1 bedroom · 1 bed · 1 bath,,216192046,Rebekka,2018-09-19,"Bruck, Germany",within a few hours,83%,42%,f,,4,4,t,"Munich, Bavaria, Germany",Obergiesing,48.0935,11.6094,Entire rental unit,Entire home/apt,2,1 bath,1,$274.00,4,120,11,2019-04-14,2023-11-04,4.0,4.0,3.73,4.64,4.45,3.91,3.27,f,4,4,0,0,0.19
1018149216575533629,https://www.airbnb.com/rooms/1018149216575533629,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,,258169828,Alexander,2019-04-26,"Munich, Germany",within a few hours,100%,75%,f,,1,1,t,"Munich, Bayern, Germany",Au-Haidhausen,48.12151665164184,11.57310526818037,Entire rental unit,Entire home/apt,2,1 bath,1,$104.00,2,1125,0,,,,,,,,,,f,1,1,0,0,
20005064,https://www.airbnb.com/rooms/20005064,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 private bath,,141838839,Marianne,2017-07-22,,within an hour,100%,100%,t,Parkstadt,1,1,t,"Munich, Bayern, Germany",Bogenhausen,48.1504,11.62618,Private room in rental unit,Private room,1,1 private bath,1,$60.00,2,10,179,2017-08-02,2023-12-05,4.93,4.95,4.91,4.97,4.99,4.9,4.94,f,1,0,1,0,2.30
49545852,https://www.airbnb.com/rooms/49545852,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,23351969,Christian,2014-11-04,"Eisingen, Germany",within a day,75%,19%,f,,2,2,t,,Schwabing-Freimann,48.16741,11.58813,Private room in rental unit,Private room,1,1 shared bath,1,$61.00,1,365,13,2022-05-20,2023-10-29,5.0,4.92,4.92,4.85,4.85,5.0,4.92,f,1,0,1,0,0.67
931842169352387572,https://www.airbnb.com/rooms/931842169352387572,Rental unit in Munich · 1 bedroom · 2 beds · 2.5 baths,,12701508,Jonathan,2014-03-01,"Rosenheim, Germany",,,50%,f,,2,2,t,"Munich, Bayern, Germany",Milbertshofen-Am Hart,48.18284,11.57241,Entire rental unit,Entire home/apt,4,2.5 baths,2,$139.00,5,365,0,,,,,,,,,,f,1,1,0,0,
996826224175898425,https://www.airbnb.com/rooms/996826224175898425,Rental unit in Munich · 2 bedrooms · 5 beds · 1.5 baths,,86562722,John,2016-07-28,"Munich, Germany",within a few hours,100%,50%,f,,1,2,f,"Munich, Bayern, Germany",Schwabing-Freimann,48.15976,11.58703,Entire rental unit,Entire home/apt,4,1.5 baths,5,$174.00,14,180,0,,,,,,,,,,f,1,1,0,0,
20964795,https://www.airbnb.com/rooms/20964795,Rental unit in Munich · ★4.87 · 1 bedroom · 1 bed · 1 bath,,150809438,Maximilian,2017-09-16,,within a day,100%,71%,f,Au - Haidhausen,1,1,t,"Munich, Bayern, Germany",Untergiesing-Harlaching,48.11832,11.57006,Entire rental unit,Entire home/apt,3,1 bath,1,$109.00,1,30,15,2022-09-16,2023-12-03,4.87,4.67,4.53,4.6,4.87,4.67,4.6,f,1,1,0,0,0.96
44436632,https://www.airbnb.com/rooms/44436632,Serviced apartment in Munich · ★4.86 · 1 bedroom · 1 bed · 1 bath,,238898312,Living Hotel Prinzessin Elisabeth,2019-01-25,"Munich, Germany",within an hour,100%,100%,f,,4,4,f,"Munich, Bayern, Germany",Ludwigsvorstadt-Isarvorstadt,48.12275,11.5649,Entire serviced apartment,Entire home/apt,1,1 bath,1,$72.00,14,27,51,2020-10-31,2023-11-04,4.86,4.86,4.86,4.76,4.75,4.88,4.8,t,1,1,0,0,1.33
21173880,https://www.airbnb.com/rooms/21173880,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,14924706,Alexander,2014-04-30,"Mainz, Germany",within a day,100%,0%,f,Ludwigsvorstadt - Isarvorstadt,1,1,t,"Munich, Bayern, Germany",Ludwigsvorstadt-Isarvorstadt,48.12904,11.56382,Private room in rental unit,Private room,1,1 shared bath,1,$39.00,4,250,6,2017-10-11,2017-12-10,5.0,5.0,4.83,5.0,5.0,5.0,5.0,f,1,0,1,0,0.08
963697546841540055,https://www.airbnb.com/rooms/963697546841540055,Rental unit in Munich · ★3.50 · 2 bedrooms · 2 beds · 1 bath,,50452840,Florian,2015-12-03,,a few days or more,0%,69%,f,,1,2,t,,Bogenhausen,48.143200584574046,11.622197409599329,Entire rental unit,Entire home/apt,4,1 bath,2,$285.00,1,365,4,2023-09-10,2023-09-24,3.5,3.5,2.75,4.75,4.25,4.5,3.25,f,1,1,0,0,1.11
38426978,https://www.airbnb.com/rooms/38426978,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,99240323,Leo,2016-10-11,"Munich, Germany",,,0%,f,,1,2,t,,Moosach,48.18378,11.52781,Entire rental unit,Entire home/apt,3,1 bath,1,$250.00,2,3,0,,,,,,,,,,f,1,1,0,0,
715594185280706679,https://www.airbnb.com/rooms/715594185280706679,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,132682685,Loren,2017-05-30,"Munich, Germany",within a few hours,100%,100%,f,,1,3,t,"Munich, Bayern, Germany",Maxvorstadt,48.15014,11.5645,Entire rental unit,Entire home/apt,2,1 bath,1,$137.00,1,365,1,2023-10-22,2023-10-22,5.0,5.0,5.0,4.5,5.0,5.0,4.5,f,1,1,0,0,0.45
979614323992280887,https://www.airbnb.com/rooms/979614323992280887,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,508016230,Lukas,2023-04-01,"Munich, Germany",within an hour,100%,99%,t,,3,3,t,"Munich, Bayern, Germany",Au-Haidhausen,48.123049469562105,11.575080424204682,Entire rental unit,Entire home/apt,4,1 bath,2,$175.00,3,15,13,2023-10-06,2023-12-10,5.0,5.0,4.93,5.0,5.0,4.93,4.93,f,3,1,2,0,4.76
2929924,https://www.airbnb.com/rooms/2929924,Condo in München Moosach · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,,14961837,Ralph,2014-05-01,"Munich, Germany",within a few hours,100%,82%,t,,1,1,t,"München Moosach, Bavaria, Germany",Moosach,48.17559,11.50596,Private room in condo,Private room,2,1.5 baths,2,$34.00,3,14,224,2014-05-05,2023-12-22,4.89,4.94,4.73,4.96,4.97,4.81,4.9,f,1,0,1,0,1.91
1022349996277854292,https://www.airbnb.com/rooms/1022349996277854292,Rental unit in Munich · ★New · 1 bedroom · 5 beds · 1 bath,,543008411,Kunal,2023-10-22,,within an hour,91%,100%,f,,5,5,t,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08988174022914,11.52090590996113,Entire rental unit,Entire home/apt,10,1 bath,5,$231.00,1,1125,0,,,,,,,,,,t,5,5,0,0,
746827500593480670,https://www.airbnb.com/rooms/746827500593480670,Serviced apartment in Munich · 1 bedroom · 1 bed · 1 bath,,376961462,Vonder,2020-11-25,,within an hour,94%,96%,f,,85,95,t,,Aubing-Lochhausen-Langwied,48.13946300000001,11.4092088,Entire serviced apartment,Entire home/apt,1,1 bath,1,$90.00,6,180,0,,,,,,,,,,t,76,76,0,0,
40675679,https://www.airbnb.com/rooms/40675679,Rental unit in Munich · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,,18973893,Cecilia,2014-07-27,"Munich, Germany",within a few hours,100%,88%,f,Schwabing - Ost,1,2,t,"Munich, Bayern, Germany",Schwabing-Freimann,48.16108,11.58895,Entire rental unit,Entire home/apt,3,1.5 baths,2,$189.00,3,63,18,2022-08-16,2023-12-10,4.78,4.67,4.83,4.89,5.0,4.94,4.33,f,1,1,0,0,1.08
691816929731030371,https://www.airbnb.com/rooms/691816929731030371,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,,366250342,Sophia,2020-09-06,"Munich, Germany",a few days or more,0%,6%,f,,1,1,t,"Munich, Bayern, Germany",Schwabing-Freimann,48.1614,11.58847,Entire rental unit,Entire home/apt,2,1 bath,1,$190.00,2,30,8,2022-09-07,2023-09-23,4.88,4.38,4.63,4.63,5.0,4.88,4.5,f,1,1,0,0,0.50
13790507,https://www.airbnb.com/rooms/13790507,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 bath,,81037364,Werner,2016-07-01,"Munich, Germany",within a few hours,100%,40%,f,Au - Haidhausen,1,1,t,"Munich, Bayern, Germany",Au-Haidhausen,48.13261,11.5951,Entire rental unit,Entire home/apt,2,1 bath,1,$217.00,5,30,6,2016-09-25,2023-07-02,4.83,5.0,4.83,5.0,5.0,5.0,4.67,f,1,1,0,0,0.07
28430184,https://www.airbnb.com/rooms/28430184,Rental unit in Munich · ★4.90 · 1 bedroom · 1 bed · 1 private bath,,173850564,Alexandra,2018-02-17,Germany,,,100%,t,Schwanthalerhöhe,2,4,t,,Schwanthalerhöhe,48.13679,11.53197,Private room in rental unit,Private room,3,1 private bath,1,$110.00,3,1125,20,2018-09-26,2023-06-26,4.9,4.85,4.9,4.95,4.95,4.8,4.8,t,1,0,1,0,0.31
33202033,https://www.airbnb.com/rooms/33202033,Loft in Munich · ★4.78 · 2 bedrooms · 1 bed · 3.5 baths,,22958619,Lucilla,2014-10-25,"Munich, Germany",within a few hours,100%,74%,t,,2,7,t,"Munich, BY, Germany",Schwabing-Freimann,48.16257,11.5895,Entire loft,Entire home/apt,4,3.5 baths,1,$300.00,2,1125,18,2019-04-12,2023-11-30,4.78,4.67,4.78,4.78,4.72,5.0,4.28,f,1,1,0,0,0.31
957125344233859899,https://www.airbnb.com/rooms/957125344233859899,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 bath,,447908297,Helene,2022-03-04,"Munich, Germany",within a few hours,100%,100%,f,,1,1,f,"Munich, Bayern, Germany",Altstadt-Lehel,48.14936545286709,11.596822592065411,Entire rental unit,Entire home/apt,2,1 bath,1,$129.00,2,1125,15,2023-09-06,2023-12-18,4.93,4.87,4.8,5.0,5.0,4.87,4.8,f,1,1,0,0,4.02
1012945150255948677,https://www.airbnb.com/rooms/1012945150255948677,Rental unit in Munich · ★New · 1 bedroom · 1 bed · Half-bath,,35851218,Sabine,2015-06-15,"Munich, Germany",within a day,50%,0%,f,,2,5,t,,Neuhausen-Nymphenburg,48.15367,11.53933,Private room in rental unit,Private room,2,Half-bath,1,,1,365,0,,,,,,,,,,f,1,0,1,0,
52187020,https://www.airbnb.com/rooms/52187020,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,3649124,Nima,2012-09-23,"Munich, Germany",within a few hours,100%,100%,t,,1,2,t,,Sendling-Westpark,48.10755604696074,11.535236148631911,Private room in rental unit,Private room,1,1 bath,1,$45.00,2,90,17,2023-05-31,2023-12-02,5.0,4.94,5.0,4.94,5.0,4.94,4.94,f,1,0,1,0,2.43
39890221,https://www.airbnb.com/rooms/39890221,Rental unit in Munich · ★4.50 · 1 bedroom · 3 beds · 2 baths,,39822701,Theresa,2015-07-28,"Munich, Germany",,,44%,f,Ludwigsvorstadt - Isarvorstadt,1,1,t,"Munich, Bayern, Germany",Au-Haidhausen,48.13145778886985,11.604896470139982,Entire rental unit,Entire home/apt,5,2 baths,3,$205.00,1,1125,4,2023-04-11,2023-10-01,4.5,5.0,4.25,5.0,5.0,5.0,4.75,f,1,1,0,0,0.46
705120,https://www.airbnb.com/rooms/705120,Rental unit in Munich · ★4.33 · 1 bedroom · 1 bed · 1 bath,,291856,John,2010-11-19,"Munich, Germany",,,90%,f,Au - Haidhausen,1,1,t,"Munich, Bavaria, Germany",Au-Haidhausen,48.13484,11.59489,Entire rental unit,Entire home/apt,3,1 bath,1,$145.00,2,31,32,2012-10-12,2023-09-16,4.33,4.19,3.88,4.42,4.72,4.9,3.94,f,1,1,0,0,0.23
216529,https://www.airbnb.com/rooms/216529,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1 bath,,37354,Werner,2009-09-09,"Munich, Germany",within an hour,100%,75%,f,Au - Haidhausen,1,1,t,"Munich, Bavaria, Germany",Au-Haidhausen,48.13072,11.59324,Entire rental unit,Entire home/apt,2,1 bath,1,$333.00,5,30,20,2014-09-30,2023-12-12,4.8,4.85,4.55,4.95,5.0,5.0,4.6,f,1,1,0,0,0.18
28912620,https://www.airbnb.com/rooms/28912620,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,107666335,Fabian,2016-12-18,"Munich, Germany",within a few hours,100%,78%,f,Palo Alto,1,1,t,"Munich, Bayern, Germany",Schwabing-West,48.17710755505521,11.585232379603209,Entire rental unit,Entire home/apt,5,1 bath,1,$159.00,2,1125,9,2023-09-24,2023-12-08,5.0,5.0,5.0,5.0,5.0,4.67,4.89,f,1,1,0,0,2.87
620865769895313529,https://www.airbnb.com/rooms/620865769895313529,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,306977693,Simone Viktoria,2019-11-04,"Munich, Germany",within a few hours,100%,80%,f,,1,1,t,,Au-Haidhausen,48.12378987791393,11.576260912831387,Entire rental unit,Entire home/apt,2,1 bath,1,$110.00,1,365,3,2023-06-15,2023-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.46
43748107,https://www.airbnb.com/rooms/43748107,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,14473161,Yoana,2014-04-19,"Munich, Germany",,,100%,f,,1,4,t,"Munich, Bayern, Germany",Moosach,48.17716,11.52424,Entire rental unit,Entire home/apt,3,1 bath,2,$122.00,28,1125,5,2021-06-29,2023-10-01,5.0,5.0,4.8,5.0,5.0,4.8,4.6,f,1,1,0,0,0.16
